LA_E_2834763,-4.470183849334717
LA_E_8877452,-4.881242752075195
LA_E_6828287,-4.761494159698486
LA_E_6977360,-4.43574857711792
LA_E_5932896,-5.453360080718994
LA_E_5849185,-4.309324741363525
LA_E_6163791,-4.538261890411377
LA_E_4581379,46.298362731933594
LA_E_8814547,-4.579177379608154
LA_E_9157999,-4.496476650238037
LA_E_1611480,-5.202640056610107
LA_E_6841754,-4.481266021728516
LA_E_1781840,-3.553705930709839
LA_E_8872199,-5.012269496917725
LA_E_1837629,-4.621405124664307
LA_E_6314733,4.479523181915283
LA_E_8469141,-5.111923694610596
LA_E_3379393,15.585060119628906
LA_E_7783830,-2.6621196269989014
LA_E_8339197,-4.244274139404297
LA_E_9472752,-4.590232849121094
LA_E_1425990,-4.89257287979126
LA_E_9088738,16.65110206604004
LA_E_2520601,-5.155971050262451
LA_E_2355000,-4.279853820800781
LA_E_7535126,-4.818458080291748
LA_E_2394352,-4.6645827293396
LA_E_5884357,-4.684188365936279
LA_E_8787897,-4.577105522155762
LA_E_3125426,-4.500128269195557
LA_E_6320499,-5.168639659881592
LA_E_8617121,13.437411308288574
LA_E_2608310,4.217850208282471
LA_E_7203940,-4.683217525482178
LA_E_8868279,-4.7367401123046875
LA_E_7462445,-4.494314670562744
LA_E_8844552,-4.982565402984619
LA_E_9120891,-4.760013103485107
LA_E_2634822,-4.572769641876221
LA_E_3757378,27.385950088500977
LA_E_4550461,-3.7307262420654297
LA_E_4920751,-3.8357937335968018
LA_E_9817776,-5.016544818878174
LA_E_4557471,-3.7969448566436768
LA_E_1070406,-4.397280216217041
LA_E_3003752,15.620366096496582
LA_E_8806575,-4.3656110763549805
LA_E_2417530,-4.272390842437744
LA_E_5323454,28.543704986572266
LA_E_2947508,-4.924994945526123
LA_E_8469160,-5.497250080108643
LA_E_1027220,-4.004968166351318
LA_E_9328266,-4.821041584014893
LA_E_3820322,-4.41603422164917
LA_E_4751686,-6.145845413208008
LA_E_7655544,-5.192671298980713
LA_E_8925219,-4.2896809577941895
LA_E_8110643,-4.50214147567749
LA_E_2775552,-4.964807033538818
LA_E_9276097,-4.183599472045898
LA_E_5246322,-4.900024890899658
LA_E_6092883,-5.380498886108398
LA_E_7355163,-4.4464874267578125
LA_E_9804952,-4.508345127105713
LA_E_2985346,-4.4117112159729
LA_E_8285179,-4.444656848907471
LA_E_5118048,-4.756558895111084
LA_E_4430413,-4.809415340423584
LA_E_3558965,-5.093954086303711
